"File Path","/work/gc64/c64099/gtap/clang-gtap/build/lib/clang/21/include/__clang_cuda_builtin_vars.h"
"Function Name","my_kernel(int)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"","","0x3277bd770","      LD.E.64 R32, desc[UR8][R36.64+0x10]","35","33","35","65245","1398101","1398101","21","21","0","11","0","Global","Load","64","556420","0","0","0","0","1039475","1398101","358626","0","","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","1","0","0","0","0","0","0","0","7","0","0","0","0","0","27","0","0","0","1","0","0","0","0","0","0","0","5"
"","","0x3277bd780","      ST.E.64 desc[UR4][R26.64+0x20], R32","932","848","932","65245","1398101","1398101","21","21","0","11","0","Global","Store","64","541776","0","0","0","0","1039475","1398101","358626","0","","0","0","0","0","0","0","0","0","0","0","0","30","897","0","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","30","813","0","0","2","0","0","0","0","0","0","0","3"
"163","cilkmerge(arr + len12, len3, arr + len12 + len3, len4, tmp + len12);","-","-","2613","2374","2613","1435390","30758222","30758222","462","462","1","242","0","Global(9)","Load(4),Store(5)","32(3),64(6)","4936615","0","0","0","0","9867990","12582909","2714919","0","","0","0","0","0","0","0","0","4","6","0","0","154","2333","0","0","18","0","13","6","26","0","0","0","53","0","2","2","0","0","151","2148","0","0","17","0","13","0","0","0","0","0","41"
"","","0x3277be480","      R2UR UR6, R38","21","19","21","65245","1398101","1398101","21","21","1","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","4"
"","","0x3277be490","      R2UR UR7, R39","1","1","1","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","0x3277be4a0","      R2UR UR4, R38","1","0","1","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277be4b0","      R2UR UR5, R39","3","3","3","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"","","0x3277be4c0","      LD.E R7, desc[UR6][R36.64+0x18]","20","12","20","65245","1398101","1398101","21","21","0","11","0","Global","Load","32","556420","0","0","0","0","1210380","1398101","187721","0","","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","1","3","0","0","0","6","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","3"
"","","0x3277be4d0","      LD.E.64 R14, desc[UR4][R36.64]","173","162","173","65245","1398101","1398101","21","21","0","11","0","Global","Load","64","555800","0","0","0","0","1039475","1398101","358626","0","","0","0","0","0","0","0","0","0","0","0","0","12","152","0","0","5","0","0","0","2","0","0","0","2","0","0","0","0","0","11","145","0","0","4","0","0","0","0","0","0","0","2"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277be520","      IMAD.WIDE R14, R7, 0x4, R14","865","782","865","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","863","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","781","0","0","0","0","0","0","0","0","0","0","1"
"","","0x3277be530","      ST.E.64 desc[UR4][R2.64], R14","44","42","44","65245","1398101","1398101","21","21","0","11","0","Global","Store","64","542210","0","0","0","0","1039475","1398101","358626","0","","0","0","0","0","0","0","0","0","2","0","0","31","0","0","0","3","0","0","1","1","0","0","0","6","0","0","2","0","0","31","0","0","0","3","0","0","0","0","0","0","0","6"
"","","0x3277be540","      LD.E.64 R12, desc[UR6][R36.64+0x20]","16","11","16","65245","1398101","1398101","21","21","0","11","0","Global","Load","64","555836","0","0","0","0","1039475","1398101","358626","0","","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","1","0","0","0","2","0","0","0","4","0","0","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","1"
"","","0x3277be550","      R2UR UR10, R38","1","0","1","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277be560","      R2UR UR11, R39","4","2","4","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x3277be570","      R2UR UR8, R38","1","1","1","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","0x3277be580","      R2UR UR9, R39","5","0","5","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277be590","      IMAD.WIDE R8, R12, 0x4, R14","631","573","631","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","629","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","573","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277be5a0","      ST.E desc[UR10][R2.64+0x8], R12","32","30","32","65245","1398101","1398101","21","21","0","11","0","Global","Store","32","542210","0","0","0","0","1210380","1398101","187721","0","","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","1","0","0","1","0","0","0","0","8","0","0","0","0","0","21","0","0","0","1","0","0","0","0","0","0","0","8"
"","","0x3277be5b0","      ST.E desc[UR4][R2.64+0x18], R13","15","12","15","65245","1398101","1398101","21","21","0","11","0","Global","Store","32","542870","0","0","0","0","1210380","1398101","187721","0","","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x3277be5c0","      ST.E.64 desc[UR6][R2.64+0x10], R8","15","12","15","65245","1398101","1398101","21","21","0","11","0","Global","Store","64","542870","0","0","0","0","1039475","1398101","358626","0","","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","1"
"","","0x3277be5d0","      LD.E.64 R10, desc[UR8][R36.64+0x10]","24","22","24","65245","1398101","1398101","21","21","0","11","0","Global","Load","64","556420","0","0","0","0","1039475","1398101","358626","0","","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","19","0","0","0","1","0","0","0","0","0","0","0","2"
"","","0x3277be5e0","      SHF.R.S32.HI R15, RZ, 0x1f, R6","1","0","1","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277be630","      IMAD.WIDE R10, R7, 0x4, R10","689","649","689","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","689","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","649","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277be640","      IMAD.MOV.U32 R7, RZ, RZ, 0x2","8","4","8","65245","1398101","1398101","21","21","0","11","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"","","0x3277be650","      ST.E.64 desc[UR4][R2.64+0x20], R10","43","37","43","65245","1398101","1398101","21","21","0","11","0","Global","Store","64","541979","0","0","0","0","1039475","1398101","358626","0","","0","0","0","0","0","0","0","0","2","0","0","30","0","0","0","7","0","0","2","2","0","0","0","0","0","0","0","0","0","30","0","0","0","7","0","0","0","0","0","0","0","0"
"167","cilkmerge(tmp, len12, tmp + len12, len34, arr);","-","-","1112","1005","1112","1223808","22369616","22369616","288","288","0","224","0","Global(6)","Load(3),Store(3)","32(2),64(4)","3361707","0","0","0","0","6541706","8388606","1846900","0","","0","0","0","0","0","0","0","14","0","0","0","101","895","1","0","13","0","26","3","21","0","0","0","38","0","12","0","0","0","98","824","1","0","13","0","24","0","0","0","0","0","33"
"","","0x3277bb780","      R2UR UR4, R38","47","40","47","76488","1398101","1398101","18","18","0","14","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","14","0","0","0","0","0","1","0","0","0","24","2","2","0","0","0","4","0","12","0","0","0","0","0","1","0","0","0","23","0","0","0","0","0","4"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277bb7a0","      R2UR UR5, R39","0","0","0","76488","1398101","1398101","18","18","0","14","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277bb7b0","      LD.E.64 R12, desc[UR4][R36.64+0x10]","184","168","184","76488","1398101","1398101","18","18","0","14","0","Global","Load","64","571189","0","0","0","0","1033978","1398101","364123","0","","0","0","0","0","0","0","0","0","0","0","0","12","153","0","0","2","0","0","0","3","0","0","0","14","0","0","0","0","0","11","142","0","0","2","0","0","0","0","0","0","0","13"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277bb800","      R2UR UR8, R38","4","1","4","76488","1398101","1398101","18","18","0","14","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277bb820","      R2UR UR9, R39","2","0","2","76488","1398101","1398101","18","18","0","14","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277bb860","      LD.E.64 R14, desc[UR8][R36.64+0x18]","22","20","22","76488","1398101","1398101","18","18","0","14","0","Global","Load","64","571189","0","0","0","0","1033978","1398101","364123","0","","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","3","0","0","0","1","0","0","0","3","0","0","0","0","0","15","0","0","0","3","0","0","0","0","0","0","0","2"
"","","0x3277bb870","      R2UR UR10, R38","0","0","0","76488","1398101","1398101","18","18","0","14","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277bb880","      R2UR UR11, R39","2","1","2","76488","1398101","1398101","18","18","0","14","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","0x3277bb890","      R2UR UR4, R38","2","1","2","76488","1398101","1398101","18","18","0","14","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","0x3277bb8a0","      R2UR UR5, R39","0","0","0","76488","1398101","1398101","18","18","0","14","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277bb8b0","      IMAD.WIDE R8, R14, 0x4, R12","744","682","744","76488","1398101","1398101","18","18","0","14","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","742","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","682","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277bb8c0","      ST.E desc[UR10][R2.64+0x8], R14","53","48","53","76488","1398101","1398101","18","18","0","14","0","Global","Store","32","549066","0","0","0","0","1202897","1398101","195204","0","","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","5","0","0","1","2","0","0","0","9","0","0","0","0","0","34","0","0","0","5","0","0","0","0","0","0","0","9"
"","","0x3277bb8d0","      ST.E desc[UR4][R2.64+0x18], R15","13","12","13","76488","1398101","1398101","18","18","0","14","0","Global","Store","32","549878","0","0","0","0","1202897","1398101","195204","0","","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","9","0","0","0","2","0","0","0","0","0","0","0","1"
"","","0x3277bb8e0","      ST.E.64 desc[UR6][R2.64+0x10], R8","18","12","18","76488","1398101","1398101","18","18","0","14","0","Global","Store","64","549878","0","0","0","0","1033978","1398101","364123","0","","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277bb8f0","      LD.E.64 R10, desc[UR8][R36.64]","21","20","21","76488","1398101","1398101","18","18","0","14","0","Global","Load","64","570507","0","0","0","0","1033978","1398101","364123","0","","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","17","0","0","0","1","0","0","0","0","0","0","0","2"
"","","0x3277bb900","      SHF.R.S32.HI R13, RZ, 0x1f, R6","0","0","0","76488","1398101","1398101","18","18","0","14","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","}","-","-","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277b60a0","      BRA 0x3277bede0","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","#pragma gtap entry","-","-","10","7","10","8000","256000","255999","64","63","1","1","1","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"","","0x3277ae050","      LOP3.LUT P0, RZ, R3, R22, RZ, 0xfc, !PT","3","2","3","4000","128000","128000","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277ae090","@P0   BRA 0x3277ae290","7","5","7","4000","128000","127999","32","31","1","1","1","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0"
"175","cilksort(g_data, n, g_buf);","-","-","0","0","0","7","7","7","7","7","30","217","0","Global(3)","Load(2),Store","32,64(2)","3","0","0","0","0","0","3","3","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277ae0a0","      LDC.64 R4, c[0x4][0x28]","0","0","0","1","1","1","1","1","30","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277ae0b0","      LDC.64 R6, c[0x3][0x18]","0","0","0","1","1","1","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277ae0c0","      LDC R17, c[0x0][0x210]","0","0","0","1","1","1","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277ae0d0","      LDG.E.64 R4, desc[UR36][R4.64]","0","0","0","1","1","1","1","1","0","31","0","Global","Load","64","1","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277ae0e0","      LDC.64 R8, c[0x4][0x30]","0","0","0","1","1","1","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x3277ae0f0","      ST.E desc[UR36][R6.64+0x8], R17","0","0","0","1","1","1","1","1","0","31","0","Global","Store","32","1","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277ae120","      LDG.E.64 R8, desc[UR36][R8.64]","0","0","0","1","1","1","1","1","0","31","0","Global","Load","64","1","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"File Path","/work/gc64/c64099/gtap/runtime/detail/common/gtap_runtime_common.cuh"
"Function Name","my_kernel(int)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"91","asm volatile("ld.global.cg.s32 %0, [%1];\n" : "=r"(val) : "l"(ptr));","-","-","143129","127823","143129","937084310","21451978334","20947425240","8091","4448","1732","6624","0","Global(50),Local(40)","Load(89),Store(40)","32(129)","4603630195","0","0","0","0","3995903575","4631295967","635392392","21059080","","0","0","0","0","0","0","0","20983","889","0","0","23796","76543","129","0","2299","979","1525","558","5052","77","0","0","10299","0","18727","52","0","0","23287","72293","71","0","2257","856","1307","0","0","65","0","0","8908"
"","","0x3277ae740","      LDG.E.STRONG.GPU R6, desc[UR36][R4.64]","117","110","117","444966","444966","444966","1","1","0","31","0","Global","Load","32","444966","0","0","0","0","0","444966","444966","0","","0","0","0","0","0","0","0","0","0","0","0","87","0","0","0","11","0","0","2","2","0","0","0","15","0","0","0","0","0","85","0","0","0","11","0","0","0","0","0","0","0","14"
"","","0x3277ae750","      YIELD","1","0","1","444966","444966","444966","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277ae970","      LDG.E.STRONG.GPU R18, desc[UR36][R4.64+0x10]","87","80","87","194777","6070504","6070504","31","31","0","1","0","Global","Load","32","363454","0","0","0","0","108032","869578","761546","0","","0","0","0","0","0","0","0","0","8","0","0","55","0","0","0","7","0","0","1","1","0","0","0","15","0","0","8","0","0","53","0","0","0","7","0","0","0","0","0","0","0","12"
"","","0x3277ae980","      BSYNC B1","53","37","53","12024415","384456704","384456704","31","31","0","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","31","0","4","0","0","0","3","0","9","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x3277aecc0","      LDG.E.STRONG.GPU R14, desc[UR36][R6.64]","39","29","39","11830058","11830058","11830058","1","1","0","31","0","Global","Load","32","11830058","0","0","0","0","0","11830058","11830058","0","","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","1","5","0","0","0","25","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","21"
"","","0x3277aecd0","      YIELD","3","0","3","11830058","11830058","11830058","1","1","0","31","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
